url,title,content
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/what-is-the-intent-of-pci-dss-requirement-10/,What is the intent of PCI DSS requirement 10?,"The intent of PCI DSS requirement 10 is to ensure organizations have the necessary logs in place to provide an accurate and unaltered record of what has taken place within the cardholder data environment (e.g. who did what, where, when, and how). When properly implemented, audit logs provide invaluable information during forensic reviews following a compromise. Without effective logging, there will be no way to determine what happened, what data was accessed and the length of time that the environment was compromised.<br/> <br/>	Reviewing logs of critical systems on a daily basis helps organizations identify and address potential compromises, and can significantly reduce the potential exposure from a breach."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/is-voip-in-scope-for-pci-dss/,How does PCI DSS apply to VoIP?,"PCI DSS requirements apply wherever payment card account data is stored, processed, or transmitted. While PCI DSS does not explicitly reference the use of VoIP, VoIP traffic that contains payment card account data is in scope for applicable PCI DSS controls, just as other IP network traffic containing payment card account data would be.<br/><br/>VoIP transmissions originating from an external source and sent to an entity's environment are not considered within the entity's PCI DSS scope until the traffic reaches the entity's infrastructure. This is because an entity cannot control the method of inbound phone calls that their customers and other parties may make, including whether any payment card account data sent over that transmission is being adequately protected by the caller.<br/><br/>An entity is considered to have control over the transmission, storage and processing of VoIP traffic within their own network and up to the external perimeter of their infrastructure. The following guidance is intended to assist with PCI DSS scoping for VoIP in different scenarios."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/is-the-pci-p2pe-standard-applicable-for-merchants-that-have-developed-implemented-their-own-encryption-solution/,Is the PCI P2PE Standard applicable for merchants that have developed/implemented their own encryption solution?,"<span style=""color: black"">Yes.  Please see the </span><a href=""https://www.pcisecuritystandards.org/documents/P2PEv2_FAQs_for_Merchant-Managed_Solutions.pdf?agreement=true&amp;time=1467151907161"" rel=""noopener"" target=""_blank"">Frequently Asked Questions (FAQ) for Validation Processes for Merchant-Managed Solutions<span style=""color: black""> </span></a><span style=""color: black"">on the PCI SSC website.</span>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/if-a-merchant-or-service-provider-has-internal-corporate-credit-cards-used-by-employees-for-company-purchases-like-travel-or-office-supplies-are-these-corporate-cards-considered-in-scope-for-pci-dss/,"If a merchant or service provider has internal corporate credit cards used by employees for company purchases like travel or office supplies, are these corporate cards considered ""in scope"" for PCI DSS?","<span style=""float: none"">PCI DSS applies to any entity that stores, processes, or transmits cardholder data. Whether entities with cardholder data on their own corporate cards need to validate compliance is determined by each payment brand individually. Depending on the marks on those corporate cards, please contact the applicable payment brands directly.</span>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/what-does-servicing-markets-on-the-qsa-listing-mean/,"What does ""Servicing Markets"" on the QSA listing mean?","<span>The Servicing Markets element of the Qualified Security Assessor (QSA) listing indicates the geographic regions or countries for which the QSA Company is authorized by PCI SSC to perform PCI DSS assessments and QSA-related duties. Under no circumstances may QSA Companies perform PCI DSS Assessments–or act as a QSA Company in any capacity–outside of the regions or countries for which they are qualified.</span><br/><br/><span>Questions about which countries are included in a particular region should be addressed to the QSA Program Manager via <a href=""mailto:qsa@pcisecuritystandards.org"" rel=""noopener"" style=""color: #0563c1;text-decoration: underline"" target=""_blank"">qsa@pcisecuritystandards.org</a>.</span>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/can-an-entity-be-pci-dss-compliant-if-they-use-a-third-party-service-provider-tpsp-that-is-validated-to-a-previous-version-of-pci-dss/,Can an entity be PCI DSS compliant if they use a third-party service provider (TPSP) that is validated to a previous version of PCI DSS?,"<span><span><span style=""color: #383637"">Yes. When a new version of PCI DSS is available and as entities transition to the newer version of PCI DSS there may be situations where an entity relies on a TPSP that is validated to the older PCI DSS version. In this situation, the TPSP's validation must have been completed prior to the retirement of the version of the standard to which they were validated, and their validation must still be current (that is,12 months have not passed since the service provider's validation).</span></span></span><br/><br/><span style=""color: #383637"">Entities should always contact their acquirer or the payment brands directly to determine their compliance reporting requirements, including how to report any TPSPs. Contact details for the payment brands can be found in FAQ #1142 </span><a data-lr=""1"" href=""/faq/articles/Frequently_Asked_Question/How-do-I-contact-the-payment-card-brands"" rel=""noopener"" target=""_blank"">How do I contact the payment card brands?</a>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/does-tdea-meet-the-requirements-of-strong-cryptography-as-defined-in-pci-dss/,"Does TDEA meet the requirements of ""strong cryptography"" as defined in PCI DSS?","<span>At the end of 2023, NIST disallows the use of three-key TDEA for use in protecting security sensitive data within US Federal information systems. However, as per NIST SP800-57 part 1, TDEA using three keys can still provide an effective strength of 112 bits when applied using appropriate key management and modes of operation.</span><br/><br/><span>The definition of 'strong cryptography' was updated in PCI DSS v4.0 to reference the effective key size of the algorithm/key combination rather than any specific algorithms - specifically the effective key strength is a minimum of 112 bits, with a recommendation to use systems that provide 128 bits of effective strength. Additionally, ""strong cryptography"" requires the use of industry-tested and accepted algorithms and proper key-management practices.</span><br/><br/><span>For other PCI SSC standards, refer to the subject standard for whether and how use of three-key TDEA is allowed.</span>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/are-there-any-plans-for-pci-ssc-to-be-a-single-point-of-contact-for-a-merchant-financial-institute-or-processor-to-send-a-pci-dss-compliance-report-to/,"Are there any plans for PCI SSC to be a single point of contact for a merchant, financial institute or processor to send a PCI DSS compliance report to?","Because PCI SSC does not have a contractual relationship with merchants, financial institutes, processors, etc., PCI SSC cannot be the central repository for this information. The Council's focus is to define effective payment-related security standards, as well as to educate and provide resources to the marketplace to drive awareness and adoption of these standards. The payment brands define and manage the compliance programs for these security standards, and entities will continue to send their compliance validation documentation to the payment brands, financial institutions (such as acquirers or merchant banks), or other agents, as applicable for each payment card brand compliance program."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/what-assurances-does-the-council-provide-regarding-the-quality-of-organizations-assessing-my-systems-for-compliance-with-the-pci-standards/,What assurances does the Council provide regarding the quality of organizations assessing my systems for compliance with the PCI standards?,"The PCI Security Standards Council (PCI SSC) maintains lists of qualified assessors and has implemented a quality assurance program to ensure that services provided by qualified assessors are of an appropriate level. Completion of in-depth training programs and annual re-certifications is required for security companies seeking to become qualified assessors. Details of our training programs can be found on our Website. <br/><br/>Our list of qualified assessors can be found at: <a href=""https://www.pcisecuritystandards.org/approved_companies_providers/index.php"" rel=""noopener"" target=""_blank"">https://www.pcisecuritystandards.org/approved_companies_providers/index.php</a>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/what-is-the-purpose-of-requiring-consoles-pcs-to-become-locked-after-15-minutes-of-idle-time-per-pci-dss-requirement-8-5-15/,"What is the purpose of requiring consoles/PCs to become ""locked"" after 15 minutes of idle time, per PCI DSS Requirement 8.1.8?","The intent of this requirement is to prevent an unauthorized person from using an unattended console/PC to gain access to the user's computer and accounts, and potentially to the company's network.<br/><br/>This does not prevent legitimate activities from being performed while the console/PC is unattended. For example, if a user needs to run a program from an unattended computer, they can login to the computer to initiate the program, and then ""lock"" the computer so that no one else can use their login while the computer is unattended. An example of how to meet this requirement includes configuring an automated screensaver to launch whenever the console has been idle for 15 minutes, and requires the logged-in user to enter their password in order to unlock the screen.<br/><br/><em>Note: For critical systems (for example, systems that perform security functions or have access to sensitive data), it may be appropriate to reduce the time that the system is idle before the console is locked.</em><br/><br/><em>(Note: PCI DSS Requirement numbers refer to PCI DSS version 3)</em>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/who-is-qualified-to-perform-assessments-to-the-pci-secure-slc-standard/,Who is qualified to perform assessments to the PCI Secure SLC Standard?,"<span>Secure SLC Assessors are qualified by PCI SSC to validate software vendor adherence to the Secure SLC Standard.</span><br/><br/><span>Qualified Secure SLC Assessors will have the <b>Assessment Type</b> of ""Secure SLC"" noted in their listing in the <a href=""https://www.pcisecuritystandards.org/assessors_and_solutions/software_security_framework_assessors"" rel=""noopener"" style=""color: #0563c1;text-decoration: underline"" target=""_blank""><span style=""color: #3498db"">PCI SSC list of Software Security Framework Assessors</span></a><span style=""color: #3498db"">.</span></span><br/><br/><span>See also FAQ <span>1542: <a data-lr=""1"" href=""/faq/articles/Frequently_Asked_Question/What-is-the-process-for-PCI-Secure-SLC-Qualification"" rel=""noopener"" target=""_blank""><span style=""color: #3498db"">What is the process for PCI Secure SLC Qualification?</span></a></span></span>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/should-i-notify-the-council-directly-of-a-breach/,"In case of a suspected breach, should the PCI Security Standards Council be contacted directly?","No. In the event of a suspected account security breach, the business entity should follow existing, brand-specific processes and procedures for notifying the affected payment brand(s) and law enforcement officials."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/who-are-the-founders-of-the-pci-security-standards-council/,Who are the founders of the PCI Security Standards Council?,"The founders of the PCI Security Standards Council are American Express, Discover Financial Services, JCB, Mastercard, and Visa Inc."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/How-are-third-party-service-providers-TPSPs-expected-to-demonstrate-PCI-DSS-compliance-for-TPSP-services-that-meet-customers-PCI-DSS-requirements-or-may-impact-the-security-of-a-cardholder-data-environment/,How are third-party service providers (TPSPs) expected to demonstrate PCI DSS compliance for TPSP services that meet customers’ PCI DSS requirements or may impact the security of a cardholder data environment?,"1) <b>Annual assessment: </b>TPSPs undergo an annual PCI DSS assessment(s) and provide evidence to their customers to demonstrate that they meet the applicable PCI DSS requirements, or"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/are-disaster-recovery-dr-sites-in-scope-for-pci-dss/,Are disaster-recovery (DR) sites in scope for PCI DSS?,"Whether a disaster-recovery (DR) site is in scope for PCI DSS will largely depend on how the site is configured and used.  For example; ""hot standby"" or ""warm standby"" approaches, where a DR site contains a live or ready-to-use copy of CDE systems and data, or backups of cardholder data, or other component that impacts the security of cardholder data (such as cryptographic keys), are in scope for PCI DSS. <br/><br/>Alternatively, ""cold standby"" approaches, where the DR site does not contain any CDE systems or cardholder data and does not connect to the CDE, may be excluded from scope while the DR site is not in use.  However, in the event that the DR site is activated, the entity must ensure that the DR site is configured to maintain all applicable PCI DSS requirements for the duration that it is used, and that all cardholder data is securely deleted from the DR site upon completion of its use.<br/><br/>Any testing activity performed on a DR site (for example, to simulate activation of the site) that includes the presence of cardholder data  or other component that impacts the security of cardholder data, are also  in scope for PCI DSS requirements."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/do-pci-dss-requirements-apply-to-bluetooth-technology/,Do PCI DSS Requirements apply to Bluetooth technology?,"<span style=""color: black"">Yes. PCI DSS requirements apply wherever payment card account data is stored, processed, or transmitted. For example, PCI DSS Requirement 4 states that strong cryptography and security protocols must be used to safeguard sensitive cardholder data during transmission over open, public networks. Bluetooth technology is included in Requirement 4 guidance as an example of an open, public network, and cardholder data sent over Bluetooth must therefore be protected in accordance with this requirement. If a Bluetooth implementation is unable to meet strong cryptography, compensating controls will need to be implemented to prevent unauthorized access to Bluetooth transmissions to capture cardholder data. </span><br/><br/><em><span style=""color: black"">Note: The specific sub requirement number(s) and terminology may vary depending on the version of the standard being used. </span></em>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/what-is-a-vt-or-virtual-terminal/,What is a VT or Virtual Terminal?,"A virtual terminal is web browser-based access to an acquirer, processor or third party service provider website to authorize payment card transactions over the Internet, where the merchant manually enters payment card data via a securely connected web browser. Unlike physical terminals, virtual terminals do not read data directly from a payment card. Because payment card transactions are entered manually, virtual terminals are typically used instead of physical terminals in merchant environments with low transaction volumes. Merchant access to the virtual terminal solution is via a personal computer connected to the Internet, and transactions are manually entered one at a time from the merchant site via a keyboard into the Internet-based virtual terminal solution. Virtual terminals do not store or process cardholder data at the merchant site."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/can-organizations-use-alternative-password-management-methods-to-meet-pci-dss-requirement-8-2/,Can organizations use alternative password management methods to meet PCI DSS Requirement 8?,"<strong><span style=""font-weight: normal""><span style=""color: #050005"">The password requirements in PCI DSS include a minimum level of complexity and strength intended to be met by all types of organizations using a range of technologies. PCI SSC encourages organizations to implement stronger controls or additional security measures as appropriate to meet their security needs. </span></span></strong><br/><br/><strong><span style=""font-weight: normal""><span style=""color: #050005"">PCI DSS allows organizations to implement alternative controls than those defined in the standard, as long as the intent of the PCI DSS requirements is met. When considering alternative methods, it is important not to view individual recommendations in isolation but to take all the recommendations as a complete set of</span></span></strong> <strong><span style=""font-weight: normal""><span style=""color: #050005"">controls. For example, when considering the alternative controls described in NIST Special Publication 800-63B, the exclusion of periodic password changes without implementing additional compensating controls would not meet the intent of either the NIST Special Publication or PCI DSS. </span></span></strong><br/><br/><strong><span style=""font-weight: normal""><span style=""color: #050005"">Any variation to an authentication method that has been defined in PCI DSS will require that the organization consider how the approach could impact other settings and processes as well as the overall impact to security. Organizations wishing to follow a different combination of password complexity and change frequency than those defined in PCI DSS should document their approach as a compensating control. As part of this process, the organization will need to demonstrate how the risk is mitigated and how the intent of the requirement is met through the implementation of other controls. </span></span></strong><br/><br/><strong><span style=""font-weight: normal""><span style=""color: #050005"">PCI SSC continually monitors changes in technologies and payment environments and may incorporate updates in future PCI DSS revisions as needed to support evolving industry best practices.</span></span></strong>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/if-i-am-deemed-pci-dss-compliant-today-by-one-of-the-payment-card-brands-will-the-other-brands-in-the-pci-security-standards-council-recognize-this-designation-of-compliance-and-if-so-what-information-must-be-put-forth-to-achieve-such-recognition/,"If I am deemed PCI DSS compliant today by one of the payment card brands, will the other brands in the PCI Security Standards Council recognize this designation of compliance and if so, what information must be put forth to achieve such recognition?","Since the individual payment brands are responsible for their own PCI DSS compliance programs, organizations should follow each brand's specific compliance processes and procedures."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/how-does-triple-dea-tdea-impact-asv-scan-results/,How does Triple DEA (TDEA) impact ASV Scan results?,"Triple DEA (Data Encryption Algorithm)'also referred to as TDEA, TDES or 3DES'is a cryptographic cipher used in TLS, SSH, IPSec and other protocols and products. TDEA is susceptible to a known vulnerability that is currently ranked as Medium severity by the Common Vulnerability Scoring System (CVSS). As defined in PCI DSS Requirement 11.2.2, vulnerabilities ranked as Medium or High risk by the CVSS must be corrected and the affected systems re-scanned after the corrections to show the issue has been addressed.<br/>
<br/>
ASVs are permitted to re-rank a vulnerability's risk assignment if they disagree with the CVSS (see ASV Program Guide section 6.3.3 'Exceptions to Scoring Vulnerabilities with the NVD'), or if they are able to confirm that the risk level is lower in a particular environment. When making this type of adjustment to the scan report, the ASV should consider the scan customer's unique environment, systems, and controls, and not make adjustments based on general trends or assumptions.<br/>
<br/>
Scan customers are also permitted to dispute the scan findings if they determine a vulnerability was incorrectly reported or if compensating controls or environment-specific factors exist that reduce or eliminate the risk. Refer to ASV Program Guide sections 7.7 ""Managing False Positives and Other Disputes"" and 7.8 ""Addressing Vulnerabilities with Compensating Controls"" for details. In all cases, scan customers and ASVs should work together to determine the level of risk that a particular vulnerability may present in a specific environment or configuration.<br/>
<br/>
TDEA has been superseded by the Advanced Encryption Algorithm (AES). Entities using TDEA are encouraged to review their implementations to determine the potential risk that TDEA may present to their environments, and consider transitioning toward a more secure alternative."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/what-should-an-entity-do-if-its-pci-dss-v3-2-1-assessment-will-not-be-complete-prior-to-that-standard-s-retirement-date-of-31-march-2024/,What should an entity do if its PCI DSS v3.2.1 assessment will not be complete prior to that standard's retirement date of 31 March 2024?,"Compliance questions, including questions about whether it is acceptable to submit a PCI DSS v3.2.1 assessment report after that standard's retirement date of 31 March 2024, should be directed to organizations that manage compliance programs (for example, payment brands and acquirers). <span style=""color: #383637"">Contact details for the payment brands can be found in FAQ #1142 'How do I contact the payment card brands'?</span><br/>
Also refer to the following related FAQs:"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/in-p2pe-how-do-hybrid-decryption-environments-differ-from-hardware-decryption-environments/,"In P2PE, how do ""hybrid"" decryption environments differ from ""hardware"" decryption environments?","In a hardware decryption environment, all decryption operations are performed only by PCI listed or FIPS approved HSMs.<br/><br/>In a hybrid decryption environment, the decryption of account data is performed on a ""Host System"", outside of an HSM. The solution provider's decryption environment may consist of multiple Host Systems in one or more locations. When the Host System is required to decrypt encrypted account data received from a POI, the  account-data decryption key (DDK) is retrieved from a key store protected by the HSM, then passed to the Host System The Host System temporarily retains account-data decryption keys (DDKs) in volatile memory for the purpose of decrypting account data. When the DDK reaches the end of its cryptoperiod, it will be erased from memory.  These DDKs are the only keys permitted to exist in the clear outside of the HSM and only for the purpose of decrypting account data.  All other cryptographic keys, functions and key management operations must still occur within the secure cryptographic devices (HSMs).<br/><br/>In both hardware and hybrid decryption environments, all HSMs used in the solution must be approved to either FIPS140-2 (or 140-3) Level 3 or higher, or to PTS HSM. Refer to the P2PE Standard for further information."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/what-is-the-scope-of-a-pci-dss-assessment-for-a-network-that-is-not-segmented/,What is the scope of a PCI DSS assessment for a network that is not segmented?,"Without proper network segmentation to isolate the systems that store, process or transmit cardholder data from those that do not, all system components in that network are considered part of the cardholder data environment, the entire network is in scope for PCI DSS, and all PCI DSS requirements apply."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/who-can-use-saq-p2pe/,Who can use SAQ P2PE?,"<span style=""color: black"">SAQ P2PE is intended for SAQ-eligible merchants or merchant environments (as determined by the individual payment card brands), that process cardholder data only via a validated PCI-listed P2PE solution. Whether a merchant is eligible to use an SAQ is determined by the individual payment card brands and/or merchant acquirers.  Merchants wishing to use SAQ P2PE must meet payment brand requirements for using an SAQ, and must also confirm that they: </span>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/are-administrators-allowed-to-share-passwords/,Are administrators allowed to share passwords?,"PCI DSS requirement 8.5 (and the associated sub-requirements) applies to administrators. As such, administrators are not allowed to share passwords. The intent of requirements for unique user IDs and complex passwords is to ensure each user is uniquely identified ""instead of using one ID and password for several employees"" so that an organization can maintain individual accountability for actions and an effective audit trail per employee. This will help speed issue resolution and containment when misuse or malicious use occurs. Often, this requirement for unique IDs and complex passwords is met within administrative functions by using, for example, ""su"" or SSH such that the administrator initially logs on with their own unique ID and password, and then connects to the administrator account via ""su"" or SSH. Often direct root logins are disabled to prevent use of this shared administrative account. This way, individual accountability and audit trails are maintained. However, even with use of tools such as ""su"" and SSH, the actual administrator IDs and passwords should also meet PCI DSS requirements (if such accounts are not disabled) to prevent them from being misused."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/is-it-required-that-all-of-a-company-s-sites-even-those-located-in-other-countries-must-be-included-in-the-company-s-pci-dss-review/,"Is it required that all of a company's sites, even those located in other countries, must be included in the company's PCI DSS review?","The PCI DSS is a global standard and is applicable to all entities that process, transmit or store cardholder data regardless of geographic location. Each payment brand manages their PCI DSS compliance and enforcement programs independently of the PCI Security Standards Council. With regard to levels, time lines, and other specific questions about compliance and enforcement, please contact each payment brand to understand programs in the regions in which the company operates. The sites in other countries can only be eliminated from the scope of the primary assessment if those sites are properly segmented from the primary assessed environment. If not, a hacker compromising the sites in other countries could gain access to the primary assessed environment. If it is desirable to only include certain sites/locations in a PCI DSS review, then that should be clearly noted in the report of compliance as well as noting that specific other sites/locations were excluded from the assessment. However, a separate PCI DSS review may be required if the other sites store, process or transmit cardholder data. Alternatively, one review can include all sites and system components for all international locations."
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/is-intrusion-detection-required-if-centralized-log-correlation-is-in-place/,Is intrusion detection required if centralized log correlation is in place?,"<span>Although log correlation is a valuable tool in a company's information security strategy, it does not replace intrusion detection mechanisms, such as IDS/IPS. Intrusion detection mechanisms provide proactive detection of threats coming into the network by comparing network traffic against known ""signatures"" or behaviors of different compromise types (e.g. hacker tools, Trojans, and other malware). Intrusion-detection and/or intrusion-prevention techniques are required by PCI DSS Requirement 11. In addition, logs from the intrusion-detection and/or intrusion-prevention mechanisms should be included in the daily log reviews, as required in PCI DSS Requirement 10. Note that the use of log harvesting, parsing, and alerting tools can be used to facilitate the process by identifying log events that need to be reviewed.</span>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/what-is-a-compliance-accepting-entity/,What is a compliance-accepting entity?,"<span style=""color: black"">When assessment results are associated with compliance programs defined and managed by one or more payment brands, the compliance-accepting entity is the entity to which those assessment results (for example, a Report on Compliance) are submitted.  The compliance-accepting entity is typically a payment brand or acquirer. </span>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/once-my-business-has-been-determined-to-be-compliant-by-a-qsa-would-i-or-the-qsa-need-to-communicate-this-fact-to-the-pci-security-standards-council/,"Once my business has been determined to be compliant by a QSA, would I or the QSA need to communicate this fact to the PCI Security Standards Council?",No. The PCI Security Standards Council is not a compliance organization. Each brand maintains its own compliance programs.
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/are-remote-assessments-permitted-for-pci-dss/,Are remote assessments permitted for PCI DSS?,"<span><span>While onsite assessments continue to be the expected method for PCI SSC assessments, the use of remote assessment methods may provide a suitable alternative in legitimate scenarios where an onsite assessment is not feasible. In such scenarios, </span>entities should consult with the compliance-accepting entity to confirm whether remote assessments are allowed and any requirements they may have around performing remote assessments or the submission of remote assessment reports. </span><br/><br/><span><span>PCI SSC has developed a set of guidelines and procedures outlining the appropriate use of remote assessment methods when an onsite assessment is not feasible and where remote assessments are permitted by the compliance-accepting entity. The <i>PCI SSC Remote Assessment Guidelines and Procedures</i> can be found in the PCI SSC Document Library. If remote assessment methods are used in place of onsite assessment, the Assessor may be required to complete the <i>Addendum for ROC/ROV: Remote Assessments, </i>if requested by the compliance-accepting entity. </span></span>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/is-it-permissible-to-use-ftp-if-proper-security-measures-are-implemented/,Is it permissible to use FTP if proper security measures are implemented?,"<span>FTP is considered an insecure protocol as it does not provide protection for its communication channel or logon details. PCI DSS Requirement 1 states that network security controls (NSCs), such as firewalls and other network security technologies, must include a business justification for the use of insecure protocols over the network and that appropriate security features must be documented and implemented for the use of such protocols. Additionally, per PCI DSS Requirement 2, system configuration standards must include the implementation of security features for any insecure protocols. Examples of security features may include the use of secure FTP software, or tunneling the FTP connection over a secure channel, such as IPSec, SSH or TLS. </span>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/does-pci-ssc-provide-a-list-of-pci-dss-compliant-third-party-service-providers/,Does PCI SSC provide a list of PCI DSS-compliant third-party service providers?,"<span style=""font-family: Calibri,sans-serif""><span>No. PCI SSC does not provide a list of PCI DSS-compliant third-party service providers (TPSPs), nor does PCI SSC manage a program to recognize compliant TPSPs.<br/><br/>PCI DSS is intended for all entities that store, process, or transmit cardholder data and/or sensitive authentication data or could impact security of the cardholder data environment. However, whether an entity is required to comply with or validate their compliance to PCI DSS is at the discretion of those organizations that manage compliance programs (for example, payment brands and acquirers). Some payment brands may provide a list of PCI DSS-compliant TPSPs. Check with the payment brands to understand their compliance programs and whether they provide a list of compliant TPSPs. Contact details for the payment brands can be found in FAQ #1142 <a href=""https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/How-do-I-contact-the-payment-card-brands/"" rel=""noopener"" style=""color: blue;text-decoration: underline"" target=""_blank""><span>How do I contact the payment card brands?</span></a></span></span>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/is-two-step-authentication-the-same-as-two-factor-or-multi-factor-authentication/,"Is ""two-step"" authentication the same as ""two-factor"" or ""multi-factor"" authentication?","'Two-step' or ""multi-step"" authentication is not the same as ""two-factor"" or 'multi-factor'. ""Two-step"" or ""multi-step"" authentication involves the subsequent presentation of one or more authentication steps after the first authentication step is successfully performed. This approach is not the same as ""multi-factor"" authentication, as even though the overall process may rely on multiple authentication methods, each step relies on a single authentication factor.<br/><br/>Refer to the Information Supplement: <i>Multi-Factor Authentication Guidance</i>, available under Guidance Documents in the PCI SSC Document Library, for further guidance. "
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/how-does-pci-dss-appendix-a2-apply-after-the-ssl-early-tls-migration-deadline/,How does PCI DSS Appendix A2 apply after the SSL/early TLS migration deadline?,"<span style=""color: black"">Prior to 30 June 2018, PCI DSS v3.2 Appendix A2 applied to all scenarios where SSL/early TLS was used a security control to protect cardholder data or the cardholder data environment.  As of 1 July 2018, SSL/early TLS may only be used as a security control by POS POI terminals that are verified as not being susceptible to known exploits and the termination points to which they connect; Appendix A2 was updated to reflect this in PCI DSS v3.2.1. </span><br/> <br/><span style=""color: black"">While Appendix A2 identifies PCI DSS Requirements 2.2.3, 2.3, and 4.1 as examples of requirements directly affected by the use of SSL/early TLS, applicability of the Appendix is not limited to these three requirements. The impact to all requirements must be considered.  </span><span style=""color: black"">For example; per Requirement 8.2.1, strong cryptography must be used to render all authentication credentials unreadable during transmission and storage on all system components. Since SSL/Early TLS does not constitute strong cryptography, it cannot be used to satisfy this requirement except as allowed by POS POI terminal connections.</span><br/><br/><span style=""color: black"">After 30 June 2018, organizations using SSL/early TLS to meet any PCI DSS requirement, except as allowed by POS POIs and their termination points, must have compensating controls in place to mitigate the risks associated with using SSL/early TLS.  Merchants and service providers using SSL/early TLS to meet a PCI DSS requirement for POS POI terminal connections should complete the applicable requirements in Appendix A2.  </span><span style=""color: black"">Additionally, because SSL/early TLS is considered an insecure protocol, its allowed use through firewalls must be documented and approved, with security features documented and implemented, in accordance with Requirement 1.1.6.  Similarly, the presence of SSL/Early TLS on a system component must be justified in accordance with documented configuration standards per Requirement 2.2.2.  If SSL/early TLS is enabled but is not necessary for the function of the system, it must be disabled.</span><br/><br/><span style=""color: black"">If SSL/early TLS is present but is not being used as a security control, Appendix A2 would not apply. However, the use of SSL/early TLS must still be documented and addressed in accordance with applicable requirements surrounding the presence of insecure protocols.</span><br/><br/><span style=""color: black"">All organizations are strongly encouraged to replace SSL/early TLS with a strong cryptographic protocol as soon as possible.</span><br/><br/><span style=""color: black"">Additional guidance can be found in the Information Supplements: <i>Use of SSL/Early TLS and Impact on ASV Scans </i>and<i> Use of SSL/Early TLS  for POS POI Terminal Connections,</i> available in the PCI SSC Document Library.</span>"
https://www.pcisecuritystandards.org/faq/articles/Frequently_Asked_Question/can-pci-listed-p2pe-v2-components-be-used-as-part-of-a-p2pe-v3-solution/,Can PCI-listed P2PE v2 components be used as part of a P2PE v3 solution?,"<span style=""color: black"">Yes. P2PE solutions validated to P2PE v3.0 can contain P2PE components and applications validated using P2PE v2.0. Note the P2PE v2 components are governed by the P2PE v2 Program Guide. The v3 solution assessment is governed by the P2PE v3 Program Guide. </span><br/>
<br/>
<span style=""color: black"">See also FAQ <i>Can PCI-listed P2PE v3 Components be used as part of a P2PE v2 Solution assessment? a</i>nd<i> Which P2PE Program Guide do I use?</i></span>"
